label,group_id,loglik,mse,purchases,rank_ll,rank_se
nf_ks,34,-6.423704053534836,0.9926667135269915,61.0,5.0,6.0
nf_ks,35,-5.8996930290670955,0.980539119944853,85.0,5.0,3.0
nf_ks,36,-3.754349903393817,0.9372184507308468,372.0,5.0,1.0
nf_ks,37,-5.84650158491291,0.9929068518466637,122.0,3.0,3.0
nf_ks,38,-4.114748016117126,0.9125523204252789,381.0,2.0,2.0
nf_ks,39,-6.591528756277902,1.0008937290736608,56.0,3.0,2.0
nf_ks,40,-6.976541722074468,0.9889401374979222,47.0,6.0,2.0
nf_ks,41,-3.8418215201104102,0.952955276056043,634.0,2.0,4.0
nf_ks,42,-5.958900783372962,0.9626856264860734,92.0,7.0,6.0
nf_ks,43,-5.301029542676446,0.9612984170719069,147.0,1.0,1.0
nf_ks,44,-3.6951317176686853,0.9254844163940852,578.0,7.0,4.0
nf_ks,45,-5.3199240944602275,0.9533802379261364,99.0,3.0,5.0
nf_ks,46,-4.735970598906867,0.9573907060585475,253.0,1.0,6.0
nf_ks,47,-5.054378633720931,0.9750079487645349,215.0,6.0,4.0
nf_ks,48,-6.186878204345703,0.9512294133504232,48.0,3.0,2.0
nf_ks,49,-4.352922574741634,0.9629814568467028,381.0,4.0,5.0
nf_ks,50,-3.6300784538089226,0.8745852897464226,297.0,2.0,3.0
nf_ks,51,-4.498385849819388,0.9378077189127604,186.0,2.0,4.0
nf_ks,52,-5.525875477308638,0.9753494262695312,89.0,6.0,6.0
nf_ks,53,-3.6136137309827303,0.9378027091348978,532.0,6.0,5.0
nf_ks,54,-3.3622587600556932,0.9240419293394183,505.0,1.0,1.0
nf_ks,55,-4.079841112568431,0.9253202192394693,411.0,2.0,5.0
nf_sub,0,-5.271919330797697,0.9776413766961348,190.0,2.0,2.0
nf_sub,1,-6.069275500727635,0.963468589034735,51.0,5.0,4.0
nf_sub,2,-4.668302062555408,0.9630296855953568,282.0,5.0,6.0
nf_sub,3,-4.057036106203167,0.9343604313904973,367.0,2.0,3.0
nf_sub,4,-7.319855346679687,1.0002948760986328,50.0,2.0,2.0
nf_sub,5,-4.335818336123512,0.9538267226446242,336.0,6.0,7.0
nf_sub,6,-4.232687114197531,0.8833322407286844,162.0,2.0,5.0
nf_sub,7,-3.613560546875,0.92312890625,500.0,1.0,2.0
nf_sub,8,-5.966095440204327,0.9905653733473557,130.0,6.0,4.0
nf_sub,9,-4.920068359375,0.9438388600068934,170.0,1.0,1.0
nf_sub,10,-4.35172119140625,0.938459841410319,240.0,2.0,7.0
nf_sub,11,-4.707012308054957,0.9687644695413524,232.0,7.0,7.0
nf_sub,12,-6.285627092633929,0.990562934380073,77.0,1.0,1.0
nf_sub,13,-3.433300185785061,0.9151533917682927,410.0,5.0,4.0
nf_sub,14,-5.941892523514597,0.9791212583843031,76.0,3.0,7.0
nf_sub,15,-5.317345801820147,0.9838083957103972,188.0,3.0,4.0
nf_sub,16,-4.180413772237091,0.9501720976168924,397.0,2.0,1.0
nf_sub,17,-6.023167465672349,0.9913830997967961,99.0,4.0,6.0
nf_sub,18,-6.036645731794724,0.9950822602718248,109.0,4.0,5.0
nf_sub,19,-5.612755027977196,0.9669430706952069,74.0,6.0,4.0
nf_sub,20,-2.7801728682084517,0.8812209909612482,1408.0,1.0,1.0
nf_sub,21,-5.11876220703125,0.9574444395123106,165.0,1.0,1.0
nf_sub,22,-5.774041369952987,0.9922879649474557,113.0,1.0,1.0
nf_sub,23,-5.477713162781762,0.9851487790300546,183.0,2.0,4.0
nf_sub,24,-5.574641165973471,0.9837224946605215,139.0,1.0,3.0
nf_sub,25,-5.683927699497768,0.9717701503208706,140.0,5.0,4.0
nf_sub,26,-4.361246049234331,0.9530383161669783,351.0,7.0,7.0
nf_sub,27,-4.658250397326899,0.9066491220511642,51.0,5.0,6.0
nf_sub,28,-6.476400426916174,0.9950190363703547,74.0,2.0,5.0
nf_sub,29,-5.156870524088542,0.9618147465220669,114.0,6.0,6.0
nf_sub,30,-4.392564348035597,0.9671289639210138,381.0,2.0,1.0
nf_sub,31,-4.650345626531863,0.9694614784390319,255.0,5.0,6.0
nf_sub,32,-4.652284622192383,0.9750739932060242,256.0,4.0,2.0
nf_sub,33,-2.4264182942708334,0.7355069986979167,375.0,4.0,2.0
nf_sub,34,-6.369225173700051,0.991805154769147,61.0,3.0,3.0
nf_sub,35,-5.890601663028493,0.9794912899241728,85.0,4.0,1.0
nf_sub,36,-3.6527476977276545,0.9400515812699513,372.0,1.0,5.0
nf_sub,37,-5.815345639088115,0.9935609786236872,122.0,2.0,5.0
nf_sub,38,-4.076284013082349,0.9140032270136155,381.0,1.0,3.0
nf_sub,39,-6.6360980442592075,1.0005921636308943,56.0,8.0,1.0
nf_sub,40,-6.91533514793883,0.9941336449156416,47.0,3.0,5.0
nf_sub,41,-3.823465918892942,0.9504483099615536,634.0,1.0,1.0
nf_sub,42,-5.896838644276494,0.9630215686300526,92.0,2.0,7.0
nf_sub,43,-5.336362670068027,0.9656493517817283,147.0,3.0,7.0
nf_sub,44,-3.6255778276384083,0.9227374119742107,578.0,2.0,1.0
nf_sub,45,-5.429849027383207,0.9563372833560212,99.0,6.0,6.0
nf_sub,46,-4.776935562314724,0.9568416308979744,253.0,6.0,5.0
nf_sub,47,-4.9855162154796515,0.9747437233148619,215.0,2.0,3.0
nf_sub,48,-6.28238042195638,0.9535361925760905,48.0,5.0,4.0
nf_sub,49,-4.342750369094488,0.9635959735379758,381.0,3.0,6.0
nf_sub,50,-3.7082881221064814,0.8822903103298612,297.0,7.0,7.0
nf_sub,51,-4.567141953335013,0.9387800975512433,186.0,5.0,6.0
nf_sub,52,-5.50677215919066,0.9767886386828476,89.0,4.0,7.0
nf_sub,53,-3.5931848511660007,0.9332138864617598,532.0,3.0,1.0
nf_sub,54,-3.4040505588644803,0.924970026299505,505.0,3.0,2.0
nf_sub,55,-4.108362796532846,0.9239869500598769,411.0,6.0,1.0
